VTVcanal8,2019-05-24 15:01:14,"RT @jaarreaza: Con esta carta, el Presidente @NicolasMaduro le expresó su agradecimiento al @RevJJackson por defender la paz y el derecho internacional frente a nuestra Embajada: ""la gente de bien de Estados Unidos puede hacer una gran contribución ala humanidad..."" #TrumpDesbloqueaVenezuela https://t.co/PUkfm9P5kh",962,jaarreaza,1131938212233060352
VTVcanal8,2019-05-29 17:19:15,"RT @jaarreaza: Tras importantes jornadas de trabajo en Oslo, el Gobierno del Reino de Noruega informa sobre los avances en el proceso de diálogo político entre el Gobierno Bolivariano de Venezuela y la Oposición venezolana. Agradecemos los esfuerzos de Noruega por la Paz https://t.co/AiAS3yoZkY",955,jaarreaza,1133784882780528641
VTVcanal8,2019-05-29 00:45:53,"RT @jorgerpsuv: Desde Oslo, y con el corazón henchido de orgullo y emoción, felicitamos la nobleza y la entrega de todo el equipo de @teleSURtv, a su Directora @pvillegas_tlSUR, mujeres y hombres que dan la batalla x la verdad y la vida con la fiereza del amor https://t.co/i4Dge5ZWif",953,jorgerpsuv,1133534895203135493
VTVcanal8,2019-05-26 14:35:10,"RT @DiazCanelB: El Presidente Nicolás Maduro, al clausurar el 18vo. Congreso Latinoamericano y Caribeño de Estudiantes reconoció la calidad política e ideológica, cultural y discursiva del evento, y afirmó: «el siglo XXI es el siglo de la Revolución Latinoamericana» #SomosCuba #SomosContinuidad https://t.co/tfhVYfAP4l",952,DiazCanelB,1132656427389079554
VTVcanal8,2019-05-24 14:00:45,"RT @jaarreaza: Guerreristas como @IvanDuque no tienen remedio. Habla de ""transición democrática"", mientras insiste en llamar a un golpe militar. Han fallado en todas sus estrategias de violencia y agresión desde Colombia por órdenes de Washington y seguirán de torpeza en torpeza. https://t.co/MZ3msKUQIN",938,jaarreaza,1131922988897656834
VTVcanal8,2019-05-26 14:13:07,"RT @FreddyBernal: #Tachira El Gobierno del Pdte. @NicolasMaduro trabaja fuertemente contra la delincuencia organizada. El #CICPC #Ureña capturó a Julio Parra, alias ""CÉSAR 70”, sicario colombiano que está implicado en 13 homicidios y pertenece a la banda paramilitar “EL CLAN DEL GOLFO"". 1/2 https://t.co/UqKhzLhFzT",909,FreddyBernal,1132650877385433090
VTVcanal8,2019-05-27 19:26:17,"#VIDEO 📹| Arriba a Venezuela 4ta entrega de Asistencia Técnica Humanitaria con 269 toneladas de medicamentos y material médico quirúrgico, contemplado en los acuerdos de cooperación entre la República Popular China y el Gobierno de la República Bolivariana de Venezuela 🇻🇪🇨🇳 https://t.co/B4Nonk6f4X",873,,1133092077825396736
VTVcanal8,2019-05-27 19:54:33,RT @DiazCanelB: Bienvenidos queridos jóvenes. Defendieron con dignidad la causa latinoamericana. #SomosCuba #SomosContinuidad https://t.co/E8WD7sIgxj,873,DiazCanelB,1133099190312153090
VTVcanal8,2019-05-21 13:57:52,"RT @jaarreaza: A pesar de los obstáculos, ayer por fin llegaron a casa l@s 180 compatriotas desde Perú. Las acciones de Bloqueo contra Venezuela no frenarán el inmenso esfuerzo del #PlanVueltaALaPatria. El Presidente @NicolasMaduro les da la bienvenida. ¡Seguimos en ofensiva! https://t.co/PcolihoiCc",869,jaarreaza,1130835101154258944
VTVcanal8,2019-05-29 12:23:32,RT @DrodriguezVen: Grande TELESUR! Legado del Cdte. Chávez que consolida el Pdte @NicolasMaduro para dar la batalla por la verdad en cualquier rincón del planeta! Felicitamos a todo su equipo y a su directora @pvillegas_tlSUR Sigamos reivindicando el derecho a la información veraz y oportuna! https://t.co/YsNFz785t8,847,DrodriguezVen,1133710464532262912
VTVcanal8,2019-05-25 23:24:39,"#VIDEO 📹| Presidente @NicolasMaduro obsequio a los 4.000 delegados del Clae, Tabletas Canaima, con el objetivo de dar inicio a la primera red por la verdad de la educación pública de América Latina y el Caribe #ProtecciónSocialAlPueblo #CLAEIntegraciónLatioamericana https://t.co/V1b8aoB562",831,,1132427286576279552
VTVcanal8,2019-05-21 14:32:08,"RT @jaarreaza: Agradecemos al General de Ejército, Raúl Castro Ruz y al hermano Presidente @DiazCanelB, por recibirnos ayer. Les transmitimos el abrazo solidario del Presidente @NicolasMaduro. La relación entre Cuba y Venezuela se fortalece a medida que el imperialismo nos ataca. ¡Venceremos! https://t.co/NBcXVIXokL",827,jaarreaza,1130843722629959680
VTVcanal8,2019-05-27 19:29:35,RT @NestorReverol: ¡ORDEN CUMPLIDA! Así como lo instruyó nuestro presidente @NicolasMaduro hoy ingresan 7 mil 991 aspirantes para el curso de formación de bomberos forestales y guarparques a nuestra @UniversidadUNES #VenezuelaLuchaYTrabaja #27May https://t.co/iYPIX72e0d,810,NestorReverol,1133092908159111170
VTVcanal8,2019-05-21 12:21:48,"RT @DiazCanelB: Junto al General de Ejército Raúl Castro Ruz, Primer Secretario del Comité Central del Partido Comunista de Cuba, recibimos ayer en la noche al Canciller de la República Bolivariana de Venezuela, Jorge Arreaza Monserrat. Ratificamos los sólidos ­vínculos que nos unen. #SomosCuba https://t.co/YFImjumWdu",810,DiazCanelB,1130810923382448129
VTVcanal8,2019-05-23 13:01:40,"RT @NestorReverol: Por instrucciones del Presidente @NicolasMaduro nos hemos reunido con los transportistas y acordamos fijar en Bs 300 la tarifa para las rutas urbanas, decisión que se publicará en Gaceta Oficial en las próximas horas #22May https://t.co/046R60LP1z",805,NestorReverol,1131545731129593856
VTVcanal8,2019-05-29 23:47:22,"#VIDEO 📹| Presidente @NicolasMaduro, desde el estado Vargas, realizó un pase directo al estado Sucre con el gobernador @EdwinRojasM, para dar inicio al programa de reparación de motores fuera de borda para los pescadores artesanales #SomosFuerzaProductiva https://t.co/sQvGlbSCKz",792,,1133882556523438080
VTVcanal8,2019-05-22 12:55:35,"RT @NestorReverol: Junto a los ministros de Comercio @WContreras_ y de Transporte @tupamarohipolit, nos reunimos con representantes de empresas Duncan y Titan con quienes firmamos un acuerdo que incluye el 50% de descuento en seis tipos de baterías que serán distribuidas por la Misión Transporte https://t.co/g6CfslkxxX",766,NestorReverol,1131181813798440960
VTVcanal8,2019-05-29 23:37:32,Presidente Maduro autorizó incorporación de más de 7 mil pescadores a pensiones del IVSS #SomosFuerzaProductiva https://t.co/NHA0M5QvDi,746,,1133880080646754304
VTVcanal8,2019-05-22 15:39:24,"RT @jaarreaza: Recomendamos leer cada uno de los 22 puntos acordados en la Declaración del XVIII Consejo Político del ALBA-TCP celebrado en La Habana: Doctrina antiimperialista de Paz, respeto al Derecho Internacional, denuncia de las agresiones, Unión Bolivariana de nuestros Pueblos. https://t.co/6wihfNJjt2",734,jaarreaza,1131223039784509442
VTVcanal8,2019-05-26 18:40:22,RT @DrodriguezVen: Cuidemos este buen camino como única vía para el entendimiento en el más amplio espectro democrático y de nuestro Estado Constitucional. El Pdte @NicolasMaduro seguirá incansablemente promoviendo el diálogo entre los venezolanos por la paz y en el marco del respeto ala soberanía https://t.co/yqipCnhViw,731,DrodriguezVen,1132718134308298754
VTVcanal8,2019-05-28 00:12:59,"#VIDEO 📹| ¿Cuánto vale el show de los voceros extremistas de derecha del gobierno de EE.UU.? Si el Congreso de EE.UU. lograra investigar cuánto le pagan a los voceros que diariamente atacan a Venezuela destaparían una olla podrida de corrupción, afirma presidente @NicolasMaduro https://t.co/ANJDG1HyaS",696,,1133164225180971008
VTVcanal8,2019-05-29 14:39:06,"RT @jaarreaza: Hoy se cumplen 75 años del nacimiento de Maurice Bishop, líder revolucionario de #Grenada y de todo el #Caribe. Fue vilmente asesinado y su país salvajemente invadido por tropas de EEUU en 1983. Bishop es símbolo de resistencia y dignidad para los pueblos del #ALBA-TCP. https://t.co/25JcUE6eov",690,jaarreaza,1133744581877653504
VTVcanal8,2019-05-23 16:10:01,RT @NestorReverol: ¡Estamos en Zulia! junto a la ministra @MPPAAguas y el Pdte de @Gas_Comunal Frank Coello para hacer seguimiento de acuerdos establecidos el #15May en mesas de trabajo instaladas por la Vicepdta @Drodriguezven y supervisar plan de acción para la estabilidad del sistema eléctrico https://t.co/gPtnbovAXf,687,NestorReverol,1131593133949706240
VTVcanal8,2019-05-21 12:21:37,"RT @DiazCanelB: Sesionará hoy en #Cuba el Consejo Politico del ALBA-TCP. Ante los grandes desafíos impuestos por la ofensiva imperialista empeñada en destruir la integración de la región, defenderemos a #Venezuela y preservaremos las conquistas alcanzadas por el ALBA-TCP. Juntos venceremos. https://t.co/xsSENbwSaQ",685,DiazCanelB,1130810879056994305
VTVcanal8,2019-05-26 16:06:22,"#Video 📹 | Escritor Luis Britto García nos explica cómo es la “Dictadura Mediática de Venezuela”, un análisis de las mentiras de la derecha internacional y venezolana escrita por él #FICTECFANB2019 https://t.co/aHuEzb4jef",676,,1132679379035803654
VTVcanal8,2019-05-24 21:45:33,"#EnDirecto 🔴| Min. Defensa @vladimirpadrino: La estabilidad política, la felicidad del pueblo y la recuperación económica, son las tres líneas fijadas por el Pdte. @NicolasMaduro #OfensivaComunalProductiva https://t.co/cqLX3nRYPG",654,,1132039961002352640
VTVcanal8,2019-05-31 11:26:08,"RT @dcabellor: #TrumpNosotrosVenceremos nuestro Pueblo siempre ha sido un Pueblo de Paz, trabajador, batallador, q no se rinde, q lucha incansablemente, con una moral y una dignidad a toda prueba, hace 200 años derrotamos al imperio más poderoso de la época, hoy como ayer Nosotros Venceremos!!",642,dcabellor,1134420793558020096
VTVcanal8,2019-05-28 23:20:47,#EnDirecto 🔴| Presidente @NicolasMaduro: En Venezuela va a haber un milagro que va a asombrar al mundo entero en materia económica (...) que acabará con cualquier vestigio de guerra económica #CLAPContraElBloqueo https://t.co/Kcg1a7nTDX,633,,1133513478617141249
VTVcanal8,2019-05-24 12:39:03,"RT @jaarreaza: #COMUNICADO | El Presidente @NicolasMaduro felicita al Pueblo de la República de la India y al Primer Ministro, Narendra Modi, por la contundente victoria y la exitosa jornada electoral, que demuestra la fortaleza de su sistema democrático. https://t.co/fLXwlVgnch",629,jaarreaza,1131902428964687872
VTVcanal8,2019-05-24 21:39:46,"RT @NestorReverol: En nombre del Presidente @NicolasMaduro, hemos entregado 11 mil 362 uniformes a 99 Cuerpos de nuestros Bomberos del país como parte de la política de fortalecimiento al Sistema Nacional de Gestión de Riesgo #24May https://t.co/weCSdrZk3B",618,NestorReverol,1132038506954612737
VTVcanal8,2019-05-27 23:33:45,"RT @NestorReverol: Sostuvimos plenaria del Consejo General de Policía desde la sede de la @UniversidadUNES, donde preparamos un plan de acción hasta el #20Dic de este año. A continuación informamos al país las decisiones tomadas . #27May #VenezuelaLuchayTrabaja https://t.co/cF0Un8JLhB",611,NestorReverol,1133154353169207296
VTVcanal8,2019-05-23 21:10:40,"RT @NestorReverol: Aquí en el Zulia, hemos supervisado las acciones que estamos emprendiendo para la estabilización del sistema eléctrico. Corroboramos el desarrollo del Plan de mantenimiento “Pica, tala y Poda” en las subestaciones #23May https://t.co/ahtxUeB0TT",609,NestorReverol,1131668794794029057
VTVcanal8,2019-05-24 22:18:30,RT @pinfantea: #Video 📹 ¡BRAVOOO CAMPEONA!👏🏻 La atleta Génesis Romero gana la final de los 100mts con vallas del Suramericano Adulto de Atletismo que se realiza en #Perú🇵🇪 con un tiempo de 13.29seg y logra su clasificación al Mundial de Doha #Qatar 🇶🇦 ¡Felicidades Génesis! 🏃🏻‍♀️🔥 https://t.co/A3u5RfoOkk,595,pinfantea,1132048252373688321
VTVcanal8,2019-05-21 22:35:43,"#VIDEO 📹 | Presidente @NicolasMaduro durante Marcha Militar de la Lealtad, junto a la FANB en la ZODI Carabobo: La Fuerza Armada Nacional Bolivariana debe ser leal y garante de la paz de esta Patria #LealtadDiálogoYPaz https://t.co/rL4xacqsXy",591,,1130965421715271682
VTVcanal8,2019-05-27 21:29:33,"#VIDEO 📹 | Se robaron Citgo y esta oposición maltrecha se apoderó de sus activos y dinero y ¿Dónde está este dinero? Pero no tenemos derecho a la defensa en la justicia estadounidense, ¡Ganaríamos!, afirma presidente @NicolasMaduro #VenezuelaLuchaYTrabaja https://t.co/om5DEb6nCA",577,,1133123095970177027
VTVcanal8,2019-05-25 12:58:22,"RT @CancilleriaVE: Presidente de la República de #Sudáfrica, Cyril Ramaphosa @CyrilRamaphosa recibe el saludo del Vicepresidente Sectorial de la República Bolivariana de #Venezuela, Aristóbulo Istúriz, quién le felicita a nombre de todo el pueblo venezolano y el Presidente @NicolasMaduro https://t.co/IO0TFNe1aK",560,CancilleriaVE,1132269677307150339
VTVcanal8,2019-05-28 15:33:43,"RT @blancaePSUV: #Portuguesa Desde #Araure instalamos una sede de Ecopatria, para que nuestros productores y productoras tengan acceso a los insumos requeridos para la siembra. Las comunas transformando el modelo económico con el Pdte @NicolasMaduro #CLAPContraElBloqueo https://t.co/BCEk7KtMdB",552,blancaePSUV,1133395938670796800
VTVcanal8,2019-05-26 16:26:43,RT @pinfantea: ¡ORO PARA VENEZUELA! 🇻🇪💥🥇 Nuestra Ahymara Espinoza se colgó la dorada 🥇en el impulso de bala en el Sudamericano de Atletismo. Consiguió este triunfo con 17.44 mts esta es su mejor del año. La Generación de Oro brilla por el mundo 🌎 ¡Bravo CAMPEONA! ❤️🙌🏽🤩 @NicolasMaduro https://t.co/NrrTquKzpz,546,pinfantea,1132684498439757827
VTVcanal8,2019-05-27 21:38:11,"#VIDEO 📹| Nos sabotearon diez barcos la semana pasada para que no llegara la gasolina. Ese problema está en vías de solución. Es la persecución a un país, denuncia el presidente de Venezuela, @NicolasMaduro #VenezuelaLuchaYTrabaja https://t.co/5v6WcILo8Z",546,,1133125269261361152
VTVcanal8,2019-05-30 12:14:13,"#VIDEO 📹| A quienes pidieron intervención y bloqueo hay que confiscárseles sus bienes, pero para hacer una subasta pública y pagar las operaciones de los niños perjudicados por el robo de los recursos, afirma constituyente @andreseloypsuv https://t.co/POxqUi16X3",543,,1134070505990963200
VTVcanal8,2019-05-28 01:00:56,RT @NestorReverol: Hoy sostuvimos reunión con todas las autoridades de seguridad en la @UniversidadUNES donde corroboramos que las incidencias delictivas en el país siguen en descenso debido a la efectividad de las políticas integrales que estamos implementando a través de los Cuadrantes de Paz https://t.co/rqOgfvhiCr,526,NestorReverol,1133176292831059971
VTVcanal8,2019-05-23 12:45:00,"#VIDEO 📹| Conmemoramos hoy #23May la primera emisión de ""Aló Presidente"", descrito por el Comandante Eterno Hugo Chávez como ""un canal donde el pueblo participa y forma parte de un nuevo modo de hacer comunicación social en Venezuela"" #AsíSomos https://t.co/sOkT6Tw6fr",512,,1131541538432081920
VTVcanal8,2019-05-24 13:03:32,"#VIDEO 📹 | Presidente de Venezuela, @NicolasMaduro, ordenó realizar una inversión conjuntamente con las empresas Huawei, ZTE y demás empresas chinas y rusas para elevar las capacidades en telecomunicaciones del país y establecer en todo el territorio el sistema 4G https://t.co/KkS5QCqdNQ",504,,1131908590971826177
VTVcanal8,2019-05-22 12:55:39,"RT @NestorReverol: Informamos a todos los venezolanos que el convenio establece que no se debe cobrar ningún monto adicional por flete o instalación de baterías, exhortamos a denunciar a quienes cometan esta infracción a través de nuestro @VEN911Oficial #21May https://t.co/20oW7wKL3x",504,NestorReverol,1131181831972433920
VTVcanal8,2019-05-21 22:15:46,#VIDEO 📹 | Presidente @NicolasMaduro encabeza Marcha Militar de la Lealtad junto al Estado Mayor Superior de la #FANB y el personal militar acantonado en la ZODI Carabobo #LealtadDiálogoYPaz https://t.co/S6yTLGYPXD,503,,1130960402311987201
VTVcanal8,2019-05-21 17:22:38,RT @jaarreaza: The criminal US financial blockade on Venezuela risks the lives of Venezuelan children that received transplants in Argentina thanks to the support of PDVSA. It has been impossible to transfer resources so that they can continue their treatments. #TrumpUnblockVenezuela https://t.co/r14b0qwsnX,500,jaarreaza,1130886631710498816
VTVcanal8,2019-05-24 22:32:48,"#VIDEO 📹 | Gracias a la Revolución Bolivariana, Venezuela desarrolla tecnología satelital de avanzada #OfensivaComunalProductiva https://t.co/0YAqu8tCwu",498,,1132051852755968001
VTVcanal8,2019-05-30 00:33:59,"RT @MQuevedoF: El bloqueo contra Venezuela es criminal. Los trabajadores de la industria Petrolera, Petroquimica y Gasifera desde el Centro de Refinación Paraguaná nos comprometemos a garantizar la operatividad de PDVSA ¡Trump ya basta de atropellos! #TrumpDesbloqueaVenezuela 2/2 https://t.co/6Ws39zbiAr",491,MQuevedoF,1133894288847323136
VTVcanal8,2019-05-28 21:37:10,"RT @LaHojillaenTV: Hoy es día de HOJILLA, les espero por @VTVcanal8 a las 10 pm. No se la pierdan. #CLAPContraElBloqueo https://t.co/2H52JXJ8Bl",485,LaHojillaenTV,1133487400246755328
