1275443898,0.4158259511579834
588595535,0.38545888128841016
1113126264393646080,0.13065598435976788
3199490783,0.18030310025096605
1125388047787466753,0.01859922727344653
842452018287513603,0.35515431108103784
240371752,0.002571043998532308
724820933412790273,0.22121616027906205
1111296954175238144,0.35515431108103784
791737135514718208,0.4458600035841122
139265084,-1
1017543602153680897,-1
1001266479461994496,0.24446254495086733
1454547248,0.06055916271173367
1000698432368054274,0.16230758351843008
250229053,0.14577620294303828
3394087343,0.24446254495086733
1128308128292982785,0.24446254495086733
142064813,0.07519311407072778
124288664,0.26968322684725654
144601053,0.18030310025096605
191905571,0.006431292840898396
3972910815,0.01859922727344653
268658343,0.003116817556886547
1279301396,0.014565852401308765
1114928192719151105,0.13065598435976788
164074890,0.504016168377861
941025656049201152,0.005213309669283597
705702940124778496,0.47530138941405353
949249549591248898,0.16230758351843008
1188069762,0.09360841931572118
1127667479449362432,0.4158259511579834
2530606928,0.22121616027906205
143110595,0.023811568542435598
1126857487909519360,0.38545888128841016
591997701,0.023811568542435598
926080717548900353,0.06055916271173367
1131909563320610816,0.47530138941405353
138587954,0.007183846426565749
1045791150420955139,0.04342086940555935
1281964207,0.13065598435976788
2265059060,0.009037049400998034
830953042749046785,0.026940288992638697
733346534,0.003940623559956331
897508441450848256,0.26968322684725654
3092560251,0.3254134937439308
1094375127280697345,0.35515431108103784
2325448915,0.661263570635997
147975944,0.13065598435976788
168257989,0.05430460982015838
4919971749,0.10460347933351005
1120309228693086210,0.3254134937439308
1132340505793171461,0.29676876603976116
1084961360017047554,0.01645230483113907
749399868,0.007183846426565749
370343317,0.14577620294303828
999029651434590212,0.03435849422907052
902313421,0.611464313617347
127025794,0.003116817556886547
3012280108,0.16230758351843008
897476804914671617,0.012907437350993261
844912790720667648,0.011448498001345467
914203934633406465,0.06747906081432216
834098894359449600,0.030450444848239933
1096554582220697601,0.010164988287386762
139206601,0.012907437350993261
710637377455333377,0.0043042404804791
201548801,0.4458600035841122
1087788503784742915,0.11693596663244112
172045580,0.06747906081432216
1024654924968349696,0.35515431108103784
2937027453,0.009037049400998034
980141472925339648,0.11693596663244112
1030087748630315008,0.01645230483113907
1114656292390547459,0.13065598435976788
534234776,0.006431292840898396
1133381500706201601,0.35515431108103784
701434861,0.005213309669283597
1076045984961040385,0.11693596663244112
1133393133964812288,0.5319634089641295
1017848535826477056,0.07519311407072778
1100161299156217857,0.26968322684725654
1036816683204259840,0.06747906081432216
1089957438445576199,0.24446254495086733
326223291,0.01859922727344653
3412933919,0.47530138941405353
1036803490394382337,0.11693596663244112
1121473031052963840,0.012907437350993261
140526270,0.0023079208238384373
524976326,0.01859922727344653
1025882118944186373,0.4458600035841122
2324739840,0.1998825988113924
953661594789122048,0.07519311407072778
3026496597,0.0029102973297387607
3195136151,0.16230758351843008
