"id","follower_id"
99560937,0.0016912294273666159
99560937,0.0016912294273666159
16022751,0.0018018679035892223
16022751,0.0018018679035892223
44138389,0.0018018679035892223
44138389,0.0018018679035892223
346854962,0.0018018679035892223
346854962,0.0018018679035892223
11172792,0.0018655051726169808
11172792,0.0018655051726169808
19189944,0.0018655051726169808
20321943,0.0018655051726169808
238767332,0.0018655051726169808
238767332,0.0018655051726169808
370906289,0.0018655051726169808
370906289,0.0018655051726169808
2834350361,0.0018655051726169808
2834350361,0.0018655051726169808
9081112,0.0019358455432931132
9081112,0.0019358455432931132
11141402,0.0019358455432931132
11141402,0.0019358455432931132
17342725,0.0019358455432931132
17342725,0.0019358455432931132
257068404,0.0019358455432931132
257068404,0.0019358455432931132
1515154248,0.0019358455432931132
1515154248,0.0019358455432931132
6980432,0.0020139366550120737
6980432,0.0020139366550120737
15012693,0.0020139366550120737
15248348,0.0020139366550120737
15248348,0.0020139366550120737
24027065,0.0020139366550120737
24027065,0.0020139366550120737
108487043,0.0020139366550120737
108487043,0.0020139366550120737
148491306,0.0020139366550120737
148491306,0.0020139366550120737
150913833,0.0020139366550120737
150913833,0.0020139366550120737
154879321,0.0020139366550120737
154879321,0.0020139366550120737
1431636692,0.0020139366550120737
1431636692,0.0020139366550120737
2243144856,0.0020139366550120737
2243144856,0.0020139366550120737
2937312502,0.0020139366550120737
2937312502,0.0020139366550120737
12985142,0.0021009963244625067
13683072,0.0021009963244625067
18428585,0.0021009963244625067
21822738,0.0021009963244625067
21822738,0.0021009963244625067
50651755,0.0021009963244625067
50651755,0.0021009963244625067
85720378,0.0021009963244625067
85720378,0.0021009963244625067
100503153,0.0021009963244625067
100503153,0.0021009963244625067
110021610,0.0021009963244625067
110021610,0.0021009963244625067
147183483,0.0021009963244625067
147183483,0.0021009963244625067
239448059,0.0021009963244625067
239448059,0.0021009963244625067
241226229,0.0021009963244625067
241226229,0.0021009963244625067
301693011,0.0021009963244625067
301693011,0.0021009963244625067
306409664,0.0021009963244625067
306409664,0.0021009963244625067
313518439,0.0021009963244625067
313518439,0.0021009963244625067
377570081,0.0021009963244625067
377570081,0.0021009963244625067
2223669978,0.0021009963244625067
2223669978,0.0021009963244625067
2533187334,0.0021009963244625067
2533187334,0.0021009963244625067
3290502004,0.0021009963244625067
3290502004,0.0021009963244625067
4228833020,0.0021009963244625067
4228833020,0.0021009963244625067
812509,0.0021984408773070953
812509,0.0021984408773070953
7833422,0.0021984408773070953
14568265,0.0021984408773070953
14568265,0.0021984408773070953
14638581,0.0021984408773070953
14663375,0.0021984408773070953
14663375,0.0021984408773070953
15562655,0.0021984408773070953
16179442,0.0021984408773070953
16538546,0.0021984408773070953
16538546,0.0021984408773070953
21104432,0.0021984408773070953
21104432,0.0021984408773070953
22864100,0.0021984408773070953
29002319,0.0021984408773070953
53518648,0.0021984408773070953
53518648,0.0021984408773070953
89089095,0.0021984408773070953
89089095,0.0021984408773070953
135375705,0.0021984408773070953
135375705,0.0021984408773070953
142332728,0.0021984408773070953
142332728,0.0021984408773070953
142521350,0.0021984408773070953
142521350,0.0021984408773070953
166998271,0.0021984408773070953
166998271,0.0021984408773070953
324490856,0.0021984408773070953
324490856,0.0021984408773070953
343086651,0.0021984408773070953
343086651,0.0021984408773070953
495127206,0.0021984408773070953
495127206,0.0021984408773070953
582964199,0.0021984408773070953
582964199,0.0021984408773070953
781423933,0.0021984408773070953
781423933,0.0021984408773070953
843683114,0.0021984408773070953
843683114,0.0021984408773070953
902448096,0.0021984408773070953
902448096,0.0021984408773070953
1571081496,0.0021984408773070953
1571081496,0.0021984408773070953
2676945136,0.0021984408773070953
2676945136,0.0021984408773070953
3322025554,0.0021984408773070953
3322025554,0.0021984408773070953
7686572,0.0023079208238384373
9000582,0.0023079208238384373
12379642,0.0023079208238384373
12493262,0.0023079208238384373
12651572,0.0023079208238384373
12651572,0.0023079208238384373
14700316,0.0023079208238384373
19251035,0.0023079208238384373
19251035,0.0023079208238384373
23094560,0.0023079208238384373
23227049,0.0023079208238384373
23227049,0.0023079208238384373
23381501,0.0023079208238384373
45697559,0.0023079208238384373
45697559,0.0023079208238384373
63850313,0.0023079208238384373
63850313,0.0023079208238384373
76494389,0.0023079208238384373
76494389,0.0023079208238384373
78149307,0.0023079208238384373
78149307,0.0023079208238384373
118130760,0.0023079208238384373
118130760,0.0023079208238384373
145039233,0.0023079208238384373
145039233,0.0023079208238384373
173024234,0.0023079208238384373
173024234,0.0023079208238384373
247052388,0.0023079208238384373
247052388,0.0023079208238384373
338165164,0.0023079208238384373
338165164,0.0023079208238384373
494125498,0.0023079208238384373
494125498,0.0023079208238384373
1468283792,0.0023079208238384373
1468283792,0.0023079208238384373
1697365291,0.0023079208238384373
1697365291,0.0023079208238384373
2865462459,0.0023079208238384373
2865462459,0.0023079208238384373
10007522,0.0024313661894161103
10474022,0.0024313661894161103
13210932,0.0024313661894161103
14338725,0.0024313661894161103
16502808,0.0024313661894161103
16917755,0.0024313661894161103
18153043,0.0024313661894161103
18153043,0.0024313661894161103
22662311,0.0024313661894161103
22662311,0.0024313661894161103
22862684,0.0024313661894161103
22862684,0.0024313661894161103
69446578,0.0024313661894161103
69446578,0.0024313661894161103
131436470,0.0024313661894161103
131436470,0.0024313661894161103
151100133,0.0024313661894161103
151100133,0.0024313661894161103
187450142,0.0024313661894161103
187450142,0.0024313661894161103
334182669,0.0024313661894161103
334182669,0.0024313661894161103
392520150,0.0024313661894161103
392520150,0.0024313661894161103
438563250,0.0024313661894161103
438563250,0.0024313661894161103
454422320,0.0024313661894161103
454422320,0.0024313661894161103
611071947,0.0024313661894161103
611071947,0.0024313661894161103
1257625166,0.0024313661894161103
1257625166,0.0024313661894161103
2889044565,0.0024313661894161103
2889044565,0.0024313661894161103
3167643305,0.0024313661894161103
3167643305,0.0024313661894161103
965599816184225793,0.0024313661894161103
965599816184225793,0.0024313661894161103
1029377968806739969,0.0024313661894161103
1029377968806739969,0.0024313661894161103
9360242,0.002571043998532308
11448012,0.002571043998532308
11448012,0.002571043998532308
14527214,0.002571043998532308
14905162,0.002571043998532308
16410208,0.002571043998532308
16410208,0.002571043998532308
18936929,0.002571043998532308
18936929,0.002571043998532308
20726517,0.002571043998532308
20726517,0.002571043998532308
20914392,0.002571043998532308
21815328,0.002571043998532308
22936717,0.002571043998532308
24357629,0.002571043998532308
24357629,0.002571043998532308
27574997,0.002571043998532308
27574997,0.002571043998532308
27869674,0.002571043998532308
27869674,0.002571043998532308
28219937,0.002571043998532308
28219937,0.002571043998532308
33088801,0.002571043998532308
73321914,0.002571043998532308
73321914,0.002571043998532308
97339095,0.002571043998532308
97339095,0.002571043998532308
104048037,0.002571043998532308
104048037,0.002571043998532308
106209484,0.002571043998532308
106209484,0.002571043998532308
123397532,0.002571043998532308
123397532,0.002571043998532308
126636006,0.002571043998532308
126636006,0.002571043998532308
131024604,0.002571043998532308
131024604,0.002571043998532308
132368370,0.002571043998532308
132368370,0.002571043998532308
138050612,0.002571043998532308
138050612,0.002571043998532308
141439843,0.002571043998532308
141439843,0.002571043998532308
142419641,0.002571043998532308
142419641,0.002571043998532308
146562101,0.002571043998532308
146562101,0.002571043998532308
202211017,0.002571043998532308
202211017,0.002571043998532308
211639275,0.002571043998532308
211639275,0.002571043998532308
226262972,0.002571043998532308
226262972,0.002571043998532308
234595311,0.002571043998532308
234595311,0.002571043998532308
277103199,0.002571043998532308
277103199,0.002571043998532308
288297282,0.002571043998532308
288297282,0.002571043998532308
414892667,0.002571043998532308
414892667,0.002571043998532308
536739699,0.002571043998532308
536739699,0.002571043998532308
575448987,0.002571043998532308
575448987,0.002571043998532308
615941508,0.002571043998532308
615941508,0.002571043998532308
889411094,0.002571043998532308
889411094,0.002571043998532308
1505406114,0.002571043998532308
1505406114,0.002571043998532308
1934558756,0.002571043998532308
1934558756,0.002571043998532308
2316979820,0.002571043998532308
2316979820,0.002571043998532308
4716264629,0.002571043998532308
4716264629,0.002571043998532308
712180254824132608,0.002571043998532308
712180254824132608,0.002571043998532308
752603633972158465,0.002571043998532308
752603633972158465,0.002571043998532308
780024299369459714,0.002571043998532308
780024299369459714,0.002571043998532308
815144920038010880,0.002571043998532308
815144920038010880,0.002571043998532308
860918696616841216,0.002571043998532308
860918696616841216,0.002571043998532308
764980,0.0027296301902785666
777592,0.0027296301902785666
777592,0.0027296301902785666
10419812,0.0027296301902785666
10419812,0.0027296301902785666
11263882,0.0027296301902785666
14389617,0.0027296301902785666
14825826,0.0027296301902785666
16720950,0.0027296301902785666
17804824,0.0027296301902785666
17804824,0.0027296301902785666
17942941,0.0027296301902785666
19294085,0.0027296301902785666
21664824,0.0027296301902785666
21664824,0.0027296301902785666
27988937,0.0027296301902785666
33210201,0.0027296301902785666
33326872,0.0027296301902785666
33326872,0.0027296301902785666
45913188,0.0027296301902785666
45913188,0.0027296301902785666
55981681,0.0027296301902785666
55981681,0.0027296301902785666
69737319,0.0027296301902785666
69737319,0.0027296301902785666
78893347,0.0027296301902785666
78893347,0.0027296301902785666
105020368,0.0027296301902785666
105020368,0.0027296301902785666
105617611,0.0027296301902785666
105617611,0.0027296301902785666
